seqnames	idx	name	FDR	MeanDiff	cell	species	control	treatment
402	deviations	402	Mnx1_402	0.321058905371647	0.0307816647400357	IC	C57BL/6	Saline 3d	AngII 3d
419	deviations	419	Alx3_419	0.32189350318601	0.0299967982702008	IC	C57BL/6	Saline 3d	AngII 3d
454	deviations	454	Lhx4_454	0.32189350318601	0.0299967982702008	IC	C57BL/6	Saline 3d	AngII 3d
563	deviations	563	En1_563	0.32189350318601	0.0299967982702008	IC	C57BL/6	Saline 3d	AngII 3d
880	deviations	880	Foxm1_880	0.32189350318601	-0.0143637556456909	IC	C57BL/6	Saline 3d	AngII 3d
409	deviations	409	Hoxd12_409	0.321994768679363	-0.0220114759469109	IC	C57BL/6	Saline 3d	AngII 3d
29	deviations	29	Hey2_29	0.322088349460201	-0.0181048924019208	IC	C57BL/6	Saline 3d	AngII 3d
60	deviations	60	Heyl_60	0.322088349460201	-0.0181048924019208	IC	C57BL/6	Saline 3d	AngII 3d
73	deviations	73	Hey1_73	0.322088349460201	-0.0181048924019208	IC	C57BL/6	Saline 3d	AngII 3d
244	deviations	244	Cux2_244	0.322440919608283	-0.0423105137739413	IC	C57BL/6	Saline 3d	AngII 3d
120	deviations	120	Nrl_120	0.323991206170305	-0.0266517990828702	IC	C57BL/6	Saline 3d	AngII 3d
206	deviations	206	Osr1_206	0.323991206170305	0.0226417323065943	IC	C57BL/6	Saline 3d	AngII 3d
365	deviations	365	Foxl1_365	0.323991206170305	-0.0183084538972611	IC	C57BL/6	Saline 3d	AngII 3d
436	deviations	436	Otp_436	0.323991206170305	0.0316794912843146	IC	C57BL/6	Saline 3d	AngII 3d
691	deviations	691	Trp73_691	0.323991206170305	-0.0252814148364211	IC	C57BL/6	Saline 3d	AngII 3d
760	deviations	760	Tbx2_760	0.323991206170305	-0.011338656833063	IC	C57BL/6	Saline 3d	AngII 3d
792	deviations	792	Mafa_792	0.323991206170305	-0.0266517990828702	IC	C57BL/6	Saline 3d	AngII 3d
793	deviations	793	Maf_793	0.323991206170305	-0.0266517990828702	IC	C57BL/6	Saline 3d	AngII 3d
313	deviations	313	Foxo4_313	0.326263060874985	-0.0233259014011389	IC	C57BL/6	Saline 3d	AngII 3d
344	deviations	344	Gm5294_344	0.326263060874985	-0.016578909340167	IC	C57BL/6	Saline 3d	AngII 3d
370	deviations	370	Foxl1_370	0.326263060874985	-0.016578909340167	IC	C57BL/6	Saline 3d	AngII 3d
869	deviations	869	Hif3a_869	0.326263060874985	-0.00867311163129293	IC	C57BL/6	Saline 3d	AngII 3d
225	deviations	225	Zic2_225	0.330204196142367	-0.0122864331417966	IC	C57BL/6	Saline 3d	AngII 3d
548	deviations	548	Nkx32_548	0.333464267681086	0.023974146304554	IC	C57BL/6	Saline 3d	AngII 3d
263	deviations	263	E2f8_263	0.334112694450698	0.0117590402523306	IC	C57BL/6	Saline 3d	AngII 3d
200	deviations	200	Zfp3_200	0.339960250056707	-0.021032165895099	IC	C57BL/6	Saline 3d	AngII 3d
261	deviations	261	E2f1_261	0.339960250056707	0.00984171817115082	IC	C57BL/6	Saline 3d	AngII 3d
298	deviations	298	Foxj2_298	0.339960250056707	-0.0229377466706544	IC	C57BL/6	Saline 3d	AngII 3d
300	deviations	300	Foxp4_300	0.339960250056707	-0.0229377466706544	IC	C57BL/6	Saline 3d	AngII 3d
301	deviations	301	Foxp2_301	0.339960250056707	-0.0229377466706544	IC	C57BL/6	Saline 3d	AngII 3d
311	deviations	311	Foxp3_311	0.339960250056707	-0.0229377466706544	IC	C57BL/6	Saline 3d	AngII 3d
706	deviations	706	Rfx4_706	0.339960250056707	-0.0142776708972129	IC	C57BL/6	Saline 3d	AngII 3d
675	deviations	675	Nr5a2_675	0.343015336986478	-0.0100570342520388	IC	C57BL/6	Saline 3d	AngII 3d
848	deviations	848	Nr5a1_848	0.343015336986478	-0.0100570342520388	IC	C57BL/6	Saline 3d	AngII 3d
158	deviations	158	Zfp369_158	0.343910218305927	0.00937906126591359	IC	C57BL/6	Saline 3d	AngII 3d
219	deviations	219	Zfp110_219	0.343910218305927	0.00937906126591359	IC	C57BL/6	Saline 3d	AngII 3d
21	deviations	21	Twist2_21	0.356458561173916	-0.0327331899074535	IC	C57BL/6	Saline 3d	AngII 3d
327	deviations	327	Foxd3_327	0.356458561173916	-0.00995672221071268	IC	C57BL/6	Saline 3d	AngII 3d
328	deviations	328	Foxe1_328	0.356458561173916	-0.00995672221071268	IC	C57BL/6	Saline 3d	AngII 3d
341	deviations	341	Gm5294_341	0.356458561173916	-0.00995672221071268	IC	C57BL/6	Saline 3d	AngII 3d
366	deviations	366	Foxl1_366	0.356458561173916	-0.00995672221071268	IC	C57BL/6	Saline 3d	AngII 3d
455	deviations	455	Prrx1_455	0.356458561173916	0.0374285845615883	IC	C57BL/6	Saline 3d	AngII 3d
710	deviations	710	Rfx3_710	0.356458561173916	-0.017221546274924	IC	C57BL/6	Saline 3d	AngII 3d
781	deviations	781	Tal2_781	0.356458561173916	-0.0327331899074535	IC	C57BL/6	Saline 3d	AngII 3d
220	deviations	220	Zfp637_220	0.357684616330992	-0.0217479925348482	IC	C57BL/6	Saline 3d	AngII 3d
697	deviations	697	Rel_697	0.358169697585356	0.011769237312314	IC	C57BL/6	Saline 3d	AngII 3d
749	deviations	749	Sox13_749	0.362150498189077	-0.0231370730111134	IC	C57BL/6	Saline 3d	AngII 3d
698	deviations	698	Rela_698	0.371493837564698	0.0148459497792287	IC	C57BL/6	Saline 3d	AngII 3d
647	deviations	647	Mybl1_647	0.373005428552985	0.0363623087385258	IC	C57BL/6	Saline 3d	AngII 3d
873	deviations	873	E4f1_873	0.373005428552985	-0.0228401982876734	IC	C57BL/6	Saline 3d	AngII 3d
234	deviations	234	Egr4_234	0.373508194246161	0.0132236902041214	IC	C57BL/6	Saline 3d	AngII 3d
401	deviations	401	Dlx3_401	0.373508194246161	0.0232738113870429	IC	C57BL/6	Saline 3d	AngII 3d
868	deviations	868	Tead4_868	0.373508194246161	0.0100403220225438	IC	C57BL/6	Saline 3d	AngII 3d
745	deviations	745	Sox21_745	0.375557999613505	-0.0189712620738769	IC	C57BL/6	Saline 3d	AngII 3d
465	deviations	465	Lhx8_465	0.375819887149038	0.0217165434276204	IC	C57BL/6	Saline 3d	AngII 3d
269	deviations	269	Spic_269	0.375828773084128	0.0106262621748179	IC	C57BL/6	Saline 3d	AngII 3d
468	deviations	468	Nkx11_468	0.376624152671148	0.0273633107634794	IC	C57BL/6	Saline 3d	AngII 3d
610	deviations	610	Nkx11_610	0.376624152671148	0.0273633107634794	IC	C57BL/6	Saline 3d	AngII 3d
535	deviations	535	Emx2_535	0.381787667935319	0.0363526560818507	IC	C57BL/6	Saline 3d	AngII 3d
505	deviations	505	Alx1_505	0.382084998991647	0.0270243852152533	IC	C57BL/6	Saline 3d	AngII 3d
653	deviations	653	Pparg_653	0.382084998991647	-0.0197919071851175	IC	C57BL/6	Saline 3d	AngII 3d
388	deviations	388	Gcm1_388	0.382367475516074	0.0240827745028043	IC	C57BL/6	Saline 3d	AngII 3d
600	deviations	600	NP_600	0.382394706913726	0.0169825503122736	IC	C57BL/6	Saline 3d	AngII 3d
621	deviations	621	Pit1_621	0.38345819353769	0.0220890501064066	IC	C57BL/6	Saline 3d	AngII 3d
406	deviations	406	Hoxc6_406	0.384302293691675	0.0297627673006649	IC	C57BL/6	Saline 3d	AngII 3d
734	deviations	734	Lef1_734	0.384302293691675	0.0186007129367475	IC	C57BL/6	Saline 3d	AngII 3d
123	deviations	123	Mafg_123	0.385934628694663	-0.0222138163484802	IC	C57BL/6	Saline 3d	AngII 3d
142	deviations	142	Sp1_142	0.385934628694663	0.00569148425387172	IC	C57BL/6	Saline 3d	AngII 3d
331	deviations	331	Gm5294_331	0.386592624427588	-0.0226065087119691	IC	C57BL/6	Saline 3d	AngII 3d
354	deviations	354	Foxl1_354	0.386592624427588	-0.0226065087119691	IC	C57BL/6	Saline 3d	AngII 3d
831	deviations	831	Foxa3_831	0.386592624427588	-0.0226065087119691	IC	C57BL/6	Saline 3d	AngII 3d
663	deviations	663	Rarb_663	0.388459185619823	-0.00680498961179108	IC	C57BL/6	Saline 3d	AngII 3d
427	deviations	427	Dlx4_427	0.390072716528746	0.0254280376274055	IC	C57BL/6	Saline 3d	AngII 3d
543	deviations	543	Msx1_543	0.392533378322309	0.0215986511972113	IC	C57BL/6	Saline 3d	AngII 3d
641	deviations	641	Mbd2_641	0.392533378322309	0.00867713466167502	IC	C57BL/6	Saline 3d	AngII 3d
207	deviations	207	Sp8_207	0.392607129823449	-0.00410287534820605	IC	C57BL/6	Saline 3d	AngII 3d
222	deviations	222	Sp7_222	0.392607129823449	-0.00410287534820605	IC	C57BL/6	Saline 3d	AngII 3d
231	deviations	231	Sp9_231	0.392607129823449	-0.00410287534820605	IC	C57BL/6	Saline 3d	AngII 3d
631	deviations	631	Irf1_631	0.392607129823449	0.0074040180382976	IC	C57BL/6	Saline 3d	AngII 3d
766	deviations	766	Tbx19_766	0.392607129823449	-0.0280059881215756	IC	C57BL/6	Saline 3d	AngII 3d
19	deviations	19	Npas1_19	0.393965931548672	-0.0257594970050073	IC	C57BL/6	Saline 3d	AngII 3d
30	deviations	30	Sim1_30	0.393965931548672	-0.0257594970050073	IC	C57BL/6	Saline 3d	AngII 3d
34	deviations	34	Npas3_34	0.393965931548672	-0.0257594970050073	IC	C57BL/6	Saline 3d	AngII 3d
92	deviations	92	Sim2_92	0.393965931548672	-0.0257594970050073	IC	C57BL/6	Saline 3d	AngII 3d
5	deviations	5	Tcfap2d_5	0.394141068548292	0.00293904296281293	IC	C57BL/6	Saline 3d	AngII 3d
492	deviations	492	Barhl2_492	0.394141068548292	0.0194864829865129	IC	C57BL/6	Saline 3d	AngII 3d
4	deviations	4	Tcfap2e_4	0.396503954128159	-0.00878853679941782	IC	C57BL/6	Saline 3d	AngII 3d
98	deviations	98	Fosb_98	0.396503954128159	-0.0205732059228663	IC	C57BL/6	Saline 3d	AngII 3d
416	deviations	416	Pou6f1_416	0.396503954128159	0.0223411578130269	IC	C57BL/6	Saline 3d	AngII 3d
118	deviations	118	Creb3l2_118	0.397328260128882	0.00964034046489326	IC	C57BL/6	Saline 3d	AngII 3d
850	deviations	850	Nr1h4_850	0.397328260128882	-0.00826298516540908	IC	C57BL/6	Saline 3d	AngII 3d
851	deviations	851	Nr1h5_851	0.397328260128882	-0.00826298516540908	IC	C57BL/6	Saline 3d	AngII 3d
1	deviations	1	Tcfap2a_1	0.399259262974577	-0.00920123465989235	IC	C57BL/6	Saline 3d	AngII 3d
10	deviations	10	Arid3c_10	0.401157700100313	0.011516484938177	IC	C57BL/6	Saline 3d	AngII 3d
43	deviations	43	Msc_43	0.401157700100313	-0.0382264674126108	IC	C57BL/6	Saline 3d	AngII 3d
161	deviations	161	Osr2_161	0.401157700100313	0.0302193219145626	IC	C57BL/6	Saline 3d	AngII 3d
7	deviations	7	Arid3a_7	0.406351717840346	0.0165756772191522	IC	C57BL/6	Saline 3d	AngII 3d
79	deviations	79	Tcf21_79	0.406351717840346	-0.0186580462715855	IC	C57BL/6	Saline 3d	AngII 3d
717	deviations	717	Sp140_717	0.406351717840346	-0.0381446303967326	IC	C57BL/6	Saline 3d	AngII 3d
720	deviations	720	IRC900814_720	0.406351717840346	-0.0381446303967326	IC	C57BL/6	Saline 3d	AngII 3d
156	deviations	156	Zkscan3_156	0.411090838111088	-0.015836483099629	IC	C57BL/6	Saline 3d	AngII 3d
216	deviations	216	Zkscan4_216	0.411090838111088	-0.015836483099629	IC	C57BL/6	Saline 3d	AngII 3d
223	deviations	223	Zfp128_223	0.411747035171547	0.0245272443049943	IC	C57BL/6	Saline 3d	AngII 3d
458	deviations	458	Lhx6_458	0.413066936723967	0.0330653721384651	IC	C57BL/6	Saline 3d	AngII 3d
585	deviations	585	NP_585	0.413066936723967	0.0330653721384651	IC	C57BL/6	Saline 3d	AngII 3d
2	deviations	2	Tcfap2b_2	0.428000378102658	-0.00830344640627411	IC	C57BL/6	Saline 3d	AngII 3d
528	deviations	528	Dlx1_528	0.433330072821972	0.020379325854652	IC	C57BL/6	Saline 3d	AngII 3d
99	deviations	99	Hlf_99	0.435937034829928	-0.0152500696032832	IC	C57BL/6	Saline 3d	AngII 3d
564	deviations	564	Nkx29_564	0.43661808013935	-0.0163564418777944	IC	C57BL/6	Saline 3d	AngII 3d
24	deviations	24	Myod1_24	0.439094446705439	-0.00899432830214814	IC	C57BL/6	Saline 3d	AngII 3d
685	deviations	685	Rara_685	0.439094446705439	-0.0107153323424179	IC	C57BL/6	Saline 3d	AngII 3d
182	deviations	182	Zbtb1_182	0.441448304799772	0.0165012843526399	IC	C57BL/6	Saline 3d	AngII 3d
236	deviations	236	Klf12_236	0.44478517228923	0.00320543190780283	IC	C57BL/6	Saline 3d	AngII 3d
382	deviations	382	Gata6_382	0.44478517228923	-0.0171045169223754	IC	C57BL/6	Saline 3d	AngII 3d
374	deviations	374	Foxl1_374	0.448141679026864	-0.0148624397893274	IC	C57BL/6	Saline 3d	AngII 3d
788	deviations	788	Ddit3_788	0.448141679026864	-0.0107557386842522	IC	C57BL/6	Saline 3d	AngII 3d
302	deviations	302	Foxp1_302	0.450529596007056	-0.0215730824988754	IC	C57BL/6	Saline 3d	AngII 3d
100	deviations	100	Atf6b_100	0.451102303902816	-0.0115377269511212	IC	C57BL/6	Saline 3d	AngII 3d
111	deviations	111	Atf6_111	0.451102303902816	-0.0115377269511212	IC	C57BL/6	Saline 3d	AngII 3d
612	deviations	612	Pax2_612	0.452938946595958	-0.0273728235585297	IC	C57BL/6	Saline 3d	AngII 3d
672	deviations	672	Nr1i2_672	0.45521582150646	-0.00853195649390504	IC	C57BL/6	Saline 3d	AngII 3d
791	deviations	791	Atf5_791	0.45521582150646	-0.0276311120129404	IC	C57BL/6	Saline 3d	AngII 3d
42	deviations	42	Bhlhe22_42	0.458765182790132	-0.0263510967987868	IC	C57BL/6	Saline 3d	AngII 3d
495	deviations	495	Hdx_495	0.467925806882538	0.0183690676512299	IC	C57BL/6	Saline 3d	AngII 3d
670	deviations	670	Ppara_670	0.467925806882538	0.012661926286909	IC	C57BL/6	Saline 3d	AngII 3d
164	deviations	164	Zscan10_164	0.477923594459774	-0.0113193292529782	IC	C57BL/6	Saline 3d	AngII 3d
189	deviations	189	Prdm1_189	0.47834895249962	0.0163322506900767	IC	C57BL/6	Saline 3d	AngII 3d
195	deviations	195	Zic5_195	0.47834895249962	-0.00919359588688947	IC	C57BL/6	Saline 3d	AngII 3d
315	deviations	315	Foxe3_315	0.47834895249962	-0.0188929760800997	IC	C57BL/6	Saline 3d	AngII 3d
322	deviations	322	Foxd2_322	0.47834895249962	-0.0188929760800997	IC	C57BL/6	Saline 3d	AngII 3d
367	deviations	367	Foxl1_367	0.47834895249962	-0.00874485119805259	IC	C57BL/6	Saline 3d	AngII 3d
821	deviations	821	Ybx2_821	0.47834895249962	0.0120821819337006	IC	C57BL/6	Saline 3d	AngII 3d
822	deviations	822	Ybx1_822	0.47834895249962	0.0120821819337006	IC	C57BL/6	Saline 3d	AngII 3d
823	deviations	823	Csda_823	0.47834895249962	0.0120821819337006	IC	C57BL/6	Saline 3d	AngII 3d
265	deviations	265	Sfpi1_265	0.479102196224383	0.0132954720314742	IC	C57BL/6	Saline 3d	AngII 3d
96	deviations	96	Mga_96	0.483351766534139	-0.0106115676241842	IC	C57BL/6	Saline 3d	AngII 3d
508	deviations	508	Hoxa9_508	0.486744707062358	0.0156040933637928	IC	C57BL/6	Saline 3d	AngII 3d
188	deviations	188	Egr2_188	0.493695469199107	-0.00340975860773261	IC	C57BL/6	Saline 3d	AngII 3d
413	deviations	413	Vax1_413	0.497133140213869	0.0279769964765598	IC	C57BL/6	Saline 3d	AngII 3d
248	deviations	248	Mbd1_248	0.501481751924816	-0.0164288225745742	IC	C57BL/6	Saline 3d	AngII 3d
732	deviations	732	Tcf7l2_732	0.502854181716766	0.0150441546049338	IC	C57BL/6	Saline 3d	AngII 3d
731	deviations	731	Sox8_731	0.51314984627066	-0.0127464088754868	IC	C57BL/6	Saline 3d	AngII 3d
746	deviations	746	Sox7_746	0.51314984627066	-0.0127464088754868	IC	C57BL/6	Saline 3d	AngII 3d
49	deviations	49	Neurog2_49	0.514598430251444	-0.0357698882143312	IC	C57BL/6	Saline 3d	AngII 3d
75	deviations	75	Neurog3_75	0.514598430251444	-0.0357698882143312	IC	C57BL/6	Saline 3d	AngII 3d
83	deviations	83	Hes5_83	0.514598430251444	-0.0226312778108853	IC	C57BL/6	Saline 3d	AngII 3d
126	deviations	126	Jun_126	0.514782353126034	-0.0335328765361701	IC	C57BL/6	Saline 3d	AngII 3d
497	deviations	497	Vax2_497	0.515271468088793	0.0293993401708177	IC	C57BL/6	Saline 3d	AngII 3d
254	deviations	254	Dmrt2_254	0.522952369995246	-0.0129327415644482	IC	C57BL/6	Saline 3d	AngII 3d
678	deviations	678	Rorc_678	0.522952369995246	0.0103878198309496	IC	C57BL/6	Saline 3d	AngII 3d
744	deviations	744	Tcf7l1_744	0.524671258056228	0.0162727676138582	IC	C57BL/6	Saline 3d	AngII 3d
747	deviations	747	Sox11_747	0.526394035052571	-0.0234238100240744	IC	C57BL/6	Saline 3d	AngII 3d
439	deviations	439	Nkx31_439	0.527813509845717	0.0125364826775708	IC	C57BL/6	Saline 3d	AngII 3d
549	deviations	549	Hmx2_549	0.532896110777806	0.0189429318536577	IC	C57BL/6	Saline 3d	AngII 3d
550	deviations	550	Hoxc12_550	0.532896110777806	-0.0210052872623902	IC	C57BL/6	Saline 3d	AngII 3d
605	deviations	605	NP_605	0.532896110777806	-0.0210052872623902	IC	C57BL/6	Saline 3d	AngII 3d
620	deviations	620	Pou3f1_620	0.532896110777806	0.0241285897095465	IC	C57BL/6	Saline 3d	AngII 3d
820	deviations	820	Ctcfl_820	0.532896110777806	0.00489926876869374	IC	C57BL/6	Saline 3d	AngII 3d
824	deviations	824	Rbpj_824	0.532896110777806	0.0124675009293947	IC	C57BL/6	Saline 3d	AngII 3d
825	deviations	825	Rbpsuhrs3_825	0.532896110777806	0.0124675009293947	IC	C57BL/6	Saline 3d	AngII 3d
844	deviations	844	Nr1d1_844	0.53515792624756	-0.0163065359145672	IC	C57BL/6	Saline 3d	AngII 3d
845	deviations	845	Nr1d2_845	0.53515792624756	-0.0163065359145672	IC	C57BL/6	Saline 3d	AngII 3d
601	deviations	601	NP_601	0.537217780734759	-0.0208436667637115	IC	C57BL/6	Saline 3d	AngII 3d
113	deviations	113	Fosl2_113	0.539282459383113	-0.0216830752875021	IC	C57BL/6	Saline 3d	AngII 3d
77	deviations	77	Bhlhe23_77	0.542618256761782	-0.0193712577525833	IC	C57BL/6	Saline 3d	AngII 3d
511	deviations	511	Hoxb4_511	0.542618256761782	0.0197727041232772	IC	C57BL/6	Saline 3d	AngII 3d
768	deviations	768	Eomes_768	0.542618256761782	-0.0160110301565723	IC	C57BL/6	Saline 3d	AngII 3d
811	deviations	811	Zfp384_811	0.542618256761782	0.00569735947934795	IC	C57BL/6	Saline 3d	AngII 3d
48	deviations	48	Sohlh2_48	0.543053932739336	0.00857265143619017	IC	C57BL/6	Saline 3d	AngII 3d
86	deviations	86	Nhlh1_86	0.543053932739336	-0.00728202012109985	IC	C57BL/6	Saline 3d	AngII 3d
145	deviations	145	Klf5_145	0.543053932739336	-0.00209360739316099	IC	C57BL/6	Saline 3d	AngII 3d
151	deviations	151	Zbtb4_151	0.543053932739336	0.0136771699852646	IC	C57BL/6	Saline 3d	AngII 3d
380	deviations	380	Foxl1_380	0.543053932739336	-0.004696087491532	IC	C57BL/6	Saline 3d	AngII 3d
463	deviations	463	Shox2_463	0.543053932739336	0.0171357246273354	IC	C57BL/6	Saline 3d	AngII 3d
586	deviations	586	NP_586	0.543053932739336	0.0394709380607354	IC	C57BL/6	Saline 3d	AngII 3d
662	deviations	662	Rxra_662	0.543053932739336	-0.00992819245983018	IC	C57BL/6	Saline 3d	AngII 3d
835	deviations	835	Gcm2_835	0.543053932739336	0.0235852808348863	IC	C57BL/6	Saline 3d	AngII 3d
838	deviations	838	Nkx62_838	0.543053932739336	0.0196935907338405	IC	C57BL/6	Saline 3d	AngII 3d
552	deviations	552	Rhox11_552	0.543601160588854	-0.0141636200969571	IC	C57BL/6	Saline 3d	AngII 3d
410	deviations	410	Evx1_410	0.548158702683186	0.0251671917246306	IC	C57BL/6	Saline 3d	AngII 3d
78	deviations	78	Olig3_78	0.551014071864465	0.0370104631503035	IC	C57BL/6	Saline 3d	AngII 3d
94	deviations	94	Atoh1_94	0.551014071864465	-0.0300952641849501	IC	C57BL/6	Saline 3d	AngII 3d
488	deviations	488	Barx2_488	0.551014071864465	0.0150829524405864	IC	C57BL/6	Saline 3d	AngII 3d
626	deviations	626	Hsf1_626	0.551014071864465	0.010927784600076	IC	C57BL/6	Saline 3d	AngII 3d
664	deviations	664	Hnf4g_664	0.551014071864465	0.0342388723128396	IC	C57BL/6	Saline 3d	AngII 3d
676	deviations	676	Esrrg_676	0.551014071864465	-0.00991619811417561	IC	C57BL/6	Saline 3d	AngII 3d
784	deviations	784	Neurod1_784	0.551014071864465	-0.0300952641849501	IC	C57BL/6	Saline 3d	AngII 3d
786	deviations	786	Neurod6_786	0.551014071864465	-0.0300952641849501	IC	C57BL/6	Saline 3d	AngII 3d
787	deviations	787	Neurod4_787	0.551014071864465	-0.0300952641849501	IC	C57BL/6	Saline 3d	AngII 3d
62	deviations	62	Mitf_62	0.553431102366117	0.00659201354232301	IC	C57BL/6	Saline 3d	AngII 3d
165	deviations	165	Zfp523_165	0.554258381081186	0.00824139850623902	IC	C57BL/6	Saline 3d	AngII 3d
633	deviations	633	Irf7_633	0.554258381081186	0.0048503128166432	IC	C57BL/6	Saline 3d	AngII 3d
38	deviations	38	Srebf2_38	0.554705341167312	0.0132399985597461	IC	C57BL/6	Saline 3d	AngII 3d
85	deviations	85	Neurog1_85	0.554705341167312	-0.0280801412030666	IC	C57BL/6	Saline 3d	AngII 3d
103	deviations	103	Xbp1_103	0.554705341167312	-0.0229544949279545	IC	C57BL/6	Saline 3d	AngII 3d
176	deviations	176	Zbtb49_176	0.554705341167312	0.0149265685442924	IC	C57BL/6	Saline 3d	AngII 3d
305	deviations	305	Foxj1_305	0.554705341167312	-0.00669020176661431	IC	C57BL/6	Saline 3d	AngII 3d
335	deviations	335	Gm5294_335	0.554705341167312	-0.00669020176661431	IC	C57BL/6	Saline 3d	AngII 3d
357	deviations	357	Foxl1_357	0.554705341167312	-0.00669020176661431	IC	C57BL/6	Saline 3d	AngII 3d
448	deviations	448	Cdx1_448	0.554705341167312	0.0129172628989378	IC	C57BL/6	Saline 3d	AngII 3d
481	deviations	481	Cdx4_481	0.554705341167312	0.0129172628989378	IC	C57BL/6	Saline 3d	AngII 3d
506	deviations	506	Hoxa13_506	0.554705341167312	-0.0135028106450572	IC	C57BL/6	Saline 3d	AngII 3d
544	deviations	544	Duxbl_544	0.554705341167312	0.0207416277999473	IC	C57BL/6	Saline 3d	AngII 3d
575	deviations	575	Gm10391_575	0.554705341167312	0.0207416277999473	IC	C57BL/6	Saline 3d	AngII 3d
576	deviations	576	Gm10394_576	0.554705341167312	0.0207416277999473	IC	C57BL/6	Saline 3d	AngII 3d
740	deviations	740	Sox18_740	0.554705341167312	-0.019207775146906	IC	C57BL/6	Saline 3d	AngII 3d
625	deviations	625	Hsf2_625	0.558341255350901	0.0164510535425038	IC	C57BL/6	Saline 3d	AngII 3d
709	deviations	709	Rfx7_709	0.558341255350901	-0.00954551543611511	IC	C57BL/6	Saline 3d	AngII 3d
166	deviations	166	Ovol1_166	0.565343912678435	-0.00977333605847466	IC	C57BL/6	Saline 3d	AngII 3d
624	deviations	624	Pit1_624	0.565343912678435	0.0123895061603094	IC	C57BL/6	Saline 3d	AngII 3d
627	deviations	627	Hsf4_627	0.565343912678435	0.0116742451757442	IC	C57BL/6	Saline 3d	AngII 3d
656	deviations	656	Ppard_656	0.565343912678435	0.0155746885503891	IC	C57BL/6	Saline 3d	AngII 3d
829	deviations	829	Foxn3_829	0.565636219676682	-0.0190577688263001	IC	C57BL/6	Saline 3d	AngII 3d
167	deviations	167	Sp4_167	0.566533601774783	0.0038389695425026	IC	C57BL/6	Saline 3d	AngII 3d
533	deviations	533	Hoxa6_533	0.566533601774783	0.0158017601947412	IC	C57BL/6	Saline 3d	AngII 3d
794	deviations	794	Klf6_794	0.572059375758189	0.00266204946495214	IC	C57BL/6	Saline 3d	AngII 3d
804	deviations	804	Klf3_804	0.572059375758189	0.00266204946495214	IC	C57BL/6	Saline 3d	AngII 3d
819	deviations	819	Klf2_819	0.572059375758189	0.00266204946495214	IC	C57BL/6	Saline 3d	AngII 3d
571	deviations	571	Gbx1_571	0.57266844898456	0.0230312287990364	IC	C57BL/6	Saline 3d	AngII 3d
599	deviations	599	NP_599	0.57482810815774	-0.00510699735908518	IC	C57BL/6	Saline 3d	AngII 3d
408	deviations	408	Hoxd13_408	0.58197694922616	-0.00745131577937459	IC	C57BL/6	Saline 3d	AngII 3d
135	deviations	135	Jund_135	0.582277561105473	0.0102096176898579	IC	C57BL/6	Saline 3d	AngII 3d
338	deviations	338	Gm5294_338	0.584445091072125	-0.00999615366959272	IC	C57BL/6	Saline 3d	AngII 3d
364	deviations	364	Foxl1_364	0.584445091072125	-0.00999615366959272	IC	C57BL/6	Saline 3d	AngII 3d
547	deviations	547	Hoxb13_547	0.585367852162399	-0.0148335798928973	IC	C57BL/6	Saline 3d	AngII 3d
636	deviations	636	Irf2_636	0.585367852162399	0.010280769555622	IC	C57BL/6	Saline 3d	AngII 3d
205	deviations	205	Scrt1_205	0.592259878962713	-0.00875375129300197	IC	C57BL/6	Saline 3d	AngII 3d
