source	target	LR_pair	model	tissue	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2	value.SD-LS	value.SS-LS	value.SD-HS 3d	value.C57BL/6-Saline 3d	value.SS-HS 21d	value.C57BL/6-AngII 3d	value.SHR-10w	value.WKY-10w	value.C57BL/6-AngII 28d	value.SHR-26w	value.WKY-26w	value.SS-HS 3d	sxt	value	strain	treatment
EC4	IMM	SEMA6A_PLXNA4	AngII	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0	0	0	0.0184174277621138	0	0	0	0	0.01801091171082	0	0	0	C57BL/6-AngII 28d	-0.000406516051293798	C57BL/6	AngII 28d
EC4	EC10	LAMA4_ITGA1_ITGB1	Salt-sensitive	LV	LAMA4_ITGA1_ITGB1	LAMININ	Lama4	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga1+Itgb1)	0.0279795809157303	0.0172090037405885	0.0208358826092159	0	0.0212327800349947	0	0	0	0	0	0	0.0167976310699228	SS-HS 3d	-0.0004113726706657	SS	HS 3d
Pars tuberalis cell	NFO	NEGR1_NEGR1	Salt-sensitive	HYP	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1	0.0767472606475336	0	0.0763298302238056	0	0.0659207225942455	0	0	0	0	0	0	0.0637452371949148	SD-HS 3d	-0.000417430423727994	SD	HS 3d
NFO	Pars tuberalis cell	NEGR1_NEGR1	Salt-sensitive	HYP	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1	0.0767472606475336	0	0.0763298302238056	0	0.0659207225942455	0	0	0	0	0	0	0.0637452371949148	SD-HS 3d	-0.000417430423727994	SD	HS 3d
EC7	IMM	JAG1_NOTCH2	AngII	LV	JAG1_NOTCH2	NOTCH	Jag1	Notch2					PMID: 22353464	Cell-Cell Contact	Jag1  - Notch2	0	0	0	0.010576462514994	0	0.0101579597995913	0	0	0.0104969377937883	0	0	0	C57BL/6-AngII 3d	-0.0004185027154027	C57BL/6	AngII 3d
EC2	EC2	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.409190269680092	0.428125816910038	0.410256687253147	0	0.427702820150528	0	0	0	0	0	0	0.429563768237367	SS-HS 21d	-0.000422996759509964	SS	HS 21d
NFO	Tanycyte	NRXN2_NLGN1	Salt-sensitive	HYP	NRXN2_NLGN1	NRXN	Nrxn2	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn1	0.0554879381747942	0.0656618423492383	0.159406125253555	0	0.0652349612579615	0	0	0	0	0	0	0.0661012940575691	SS-HS 21d	-0.00042688109127681	SS	HS 21d
Inhibitory neuron	Astrocyte	CDH2_CDH2	Spontaneous	HYP	CDH2_CDH2	CDH	Cdh2	Cdh2					KEGG: mmu04514	Cell-Cell Contact	Cdh2  - Cdh2	0	0	0	0	0	0	0.0125497605537563	0.0108743824759632	0	0.0121188101749711	0.04317252226255	0	SHR-26w	-0.000430950378785199	SHR	26w
Astrocyte	Inhibitory neuron	CDH2_CDH2	Spontaneous	HYP	CDH2_CDH2	CDH	Cdh2	Cdh2					KEGG: mmu04514	Cell-Cell Contact	Cdh2  - Cdh2	0	0	0	0	0	0	0.0125497605537563	0.0108743824759632	0	0.0121188101749711	0.04317252226255	0	SHR-26w	-0.000430950378785199	SHR	26w
EC7	EC10	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0	0.0198835221080194	0.0151623403591267	0	0.0194521776331555	0	0	0	0	0	0	0.0199994624227794	SS-HS 21d	-0.000431344474863898	SS	HS 21d
OPC	Inhibitory neuron	SEMA3D_NRP1_PLXNA1	Salt-sensitive	HYP	SEMA3D_NRP1_PLXNA1	SEMA3	Sema3d	NRP1_PLXNA1					PMID: 27533782	Secreted Signaling	Sema3d  - (Nrp1+Plxna1)	0.00612261722485179	0	0.00569041296191947	0	0	0	0	0	0	0	0	0	SD-HS 3d	-0.00043220426293232	SD	HS 3d
EC10	EC10	LAMA4_ITGA6_ITGB1	Salt-sensitive	LV	LAMA4_ITGA6_ITGB1	LAMININ	Lama4	ITGA6_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga6+Itgb1)	0.0158185858393481	0.0179817133326544	0.0283125845068254	0	0.0159533497681087	0	0	0	0	0	0	0.0175468643716739	SS-HS 3d	-0.000434848960980502	SS	HS 3d
EC4	CM	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0372866153428419	0.0504223095376191	0	0	0.0528455470763637	0	0	0	0	0	0	0.0499764613608777	SS-HS 3d	-0.000445848176741398	SS	HS 3d
Neuronal	EC1	SEMA3C_NRP1_PLXNA2	Salt-sensitive	LV	SEMA3C_NRP1_PLXNA2	SEMA3	Sema3c	NRP1_PLXNA2					PMID: 27533782	Secreted Signaling	Sema3c  - (Nrp1+Plxna2)	0.0361906064194719	0.0403193475047555	0.0295576837281305	0	0	0	0	0	0	0	0	0.0398726643642293	SS-HS 3d	-0.000446683140526198	SS	HS 3d
EC2	EC10	COL4A1_ITGA1_ITGB1	Salt-sensitive	LV	COL4A1_ITGA1_ITGB1	COLLAGEN	Col4a1	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Col4a1  - (Itga1+Itgb1)	0.0261858995215631	0.0189968626571636	0.0193930068045937	0	0.0227122928558767	0	0	0	0	0	0	0.0185490988816155	SS-HS 3d	-0.000447763775548102	SS	HS 3d
Fibroblast	VSMC	COL4A6_ITGA1_ITGB1	Spontaneous	MCA	COL4A6_ITGA1_ITGB1	COLLAGEN	Col4a6	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Col4a6  - (Itga1+Itgb1)	0	0	0	0	0	0	0.0146390069710841	0	0	0.0141902075016749	0	0	SHR-26w	-0.0004487994694092	SHR	26w
EC4	EC3	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.409482557043724	0.41864690955764	0.403391472037228	0	0.425471217582009	0	0	0	0	0	0	0.418197161136977	SS-HS 3d	-0.000449748420662976	SS	HS 3d
EC3	EC4	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.409482557043724	0.41864690955764	0.403391472037228	0	0.425471217582009	0	0	0	0	0	0	0.418197161136977	SS-HS 3d	-0.000449748420662976	SS	HS 3d
Neuronal	EC10	LAMC1_ITGA1_ITGB1	Salt-sensitive	LV	LAMC1_ITGA1_ITGB1	LAMININ	Lamc1	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamc1  - (Itga1+Itgb1)	0.0318279191466962	0.0208642548252677	0.0228974725411567	0	0.0262196036688923	0	0	0	0	0	0	0.0204137218620348	SS-HS 3d	-0.0004505329632329	SS	HS 3d
CM	EC10	LAMA4_ITGA6_ITGB1	Salt-sensitive	LV	LAMA4_ITGA6_ITGB1	LAMININ	Lama4	ITGA6_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga6+Itgb1)	0.0135905385616321	0.0143667027789023	0.0253725134983633	0	0.0123564727732522	0	0	0	0	0	0	0.0139150054992558	SS-HS 3d	-0.000451697279646501	SS	HS 3d
EC2	EC4	SEMA6A_PLXNA2	Spontaneous	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0	0	0	0	0	0	0	0.021720627008104	0	0	0.0212688057339634	0	WKY-26w	-0.000451821274140601	WKY	26w
OPC	Excitatory neuron	SEMA3D_NRP1_PLXNA2	Salt-sensitive	HYP	SEMA3D_NRP1_PLXNA2	SEMA3	Sema3d	NRP1_PLXNA2					PMID: 27533782	Secreted Signaling	Sema3d  - (Nrp1+Plxna2)	0.00798983281491512	0.00858139622427479	0.00752952617929948	0	0	0	0	0	0	0	0	0.017109148853593	SD-HS 3d	-0.000460306635615641	SD	HS 3d
EC4	EC4	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000463141922184062	0	0	0	0	0	0	0	0	C57BL/6-AngII 3d	-0.000463141922184062	C57BL/6	AngII 3d
EC4	EC4	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000463141922184062	0	0	0	0	0	0	0	0	C57BL/6-AngII 28d	-0.000463141922184062	C57BL/6	AngII 28d
EC6	EC5	SEMA6A_PLXNA2	Salt-sensitive	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0.0165107583400754	0.0226382260485468	0	0	0	0	0	0	0	0	0	0.0221749236670685	SS-HS 3d	-0.000463302381478299	SS	HS 3d
Pericyte	Inhibitory neuron	PTN_ALK	Salt-sensitive	HYP	PTN_ALK	PTN	Ptn	Alk					PMID: 28356350; PMID: 25620911	Secreted Signaling	Ptn  - Alk	0.0139060327714912	0.0140813068172303	0.0115914880239409	0	0.013617134478427	0	0	0	0	0	0	0.0243770573295607	SS-HS 21d	-0.0004641723388033	SS	HS 21d
Neuronal	Neuronal	NCAM1_NCAM1	AngII	LV	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0	0	0	0.0276884226440217	0	0.0272239949146905	0	0	0.0248404061215991	0	0	0	C57BL/6-AngII 3d	-0.000464427729331203	C57BL/6	AngII 3d
EC2	EC3	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0281152083111465	0.0273913031339709	0.0274432480193751	0	0.0635824368458935	0	0	0	0	0	0	0.0269238072499192	SS-HS 3d	-0.000467495884051698	SS	HS 3d
Pericyte	EC10	COL4A1_ITGA1_ITGB1	Salt-sensitive	LV	COL4A1_ITGA1_ITGB1	COLLAGEN	Col4a1	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Col4a1  - (Itga1+Itgb1)	0	0.0182056572040463	0	0	0.0181870467175842	0	0	0	0	0	0	0.0177365111336546	SS-HS 3d	-0.0004691460703917	SS	HS 3d
EC1	EC3	SEMA6A_PLXNA2	Salt-sensitive	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0.0287502354213331	0.0279913761164205	0.0279153964312662	0	0.0255163315855029	0	0	0	0	0	0	0.027519941159117	SS-HS 3d	-0.0004714349573035	SS	HS 3d
CM	EC10	ANGPT1_TEK	Salt-sensitive	LV	ANGPT1_TEK	ANGPT	Angpt1	Tek				ANGPT inhibition receptor 1	PMID: 20651738	Secreted Signaling	Angpt1  - Tek	0.0119891009111777	0.0166549476778839	0.0115153805713365	0	0.0137570057368654	0	0	0	0	0	0	0.0148947693424084	SD-HS 3d	-0.000473720339841201	SD	HS 3d
EC11	EC4	SEMA3D_NRP2_PLXNA4	Spontaneous	LV	SEMA3D_NRP2_PLXNA4	SEMA3	Sema3d	NRP2_PLXNA4					PMID: 27533782	Secreted Signaling	Sema3d  - (Nrp2+Plxna4)	0	0	0	0	0	0	0	0.0254000325100737	0	0	0.0249246035362565	0	WKY-26w	-0.0004754289738172	WKY	26w
EC3	EC4	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0536276002270522	0.0664734402103178	0.023919443002228	0	0.0680569628185491	0	0	0	0	0	0	0.0659956261136777	SS-HS 3d	-0.000477814096640106	SS	HS 3d
TAL	CT	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.0418097366198115	0.0438093330153534	0	0.0413312053332475	0	0	0	0	0	0	0.0431995223535839	SS-HS 21d	-0.000478531286563999	SS	HS 21d
CT	TAL	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.0418097366198115	0.0438093330153534	0	0.0413312053332475	0	0	0	0	0	0	0.0431995223535839	SS-HS 21d	-0.000478531286563999	SS	HS 21d
Premyelinating OL	Pars tuberalis cell	NCAM1_NCAM1	Salt-sensitive	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0.0929759544974894	0.08716249023035	0.081369159888118	0	0.0959493475638352	0	0	0	0	0	0	0.0866752630093927	SS-HS 3d	-0.000487227220957301	SS	HS 3d
Pars tuberalis cell	Premyelinating OL	NCAM1_NCAM1	Salt-sensitive	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0.0929759544974894	0.08716249023035	0.081369159888118	0	0.0959493475638352	0	0	0	0	0	0	0.0866752630093927	SS-HS 3d	-0.000487227220957301	SS	HS 3d
EC8	EC1	JAM2_JAM2	Salt-sensitive	LK	JAM2_JAM2	JAM	Jam2	Jam2					KEGG: mmu04514	Cell-Cell Contact	Jam2  - Jam2	0	0.0219083305331091	0	0	0.0214199856187147	0	0	0	0	0	0	0	SS-HS 21d	-0.000488344914394399	SS	HS 21d
EC1	EC8	JAM2_JAM2	Salt-sensitive	LK	JAM2_JAM2	JAM	Jam2	Jam2					KEGG: mmu04514	Cell-Cell Contact	Jam2  - Jam2	0	0.0219083305331091	0	0	0.0214199856187147	0	0	0	0	0	0	0	SS-HS 21d	-0.000488344914394399	SS	HS 21d
EC3	EC3	SEMA6A_PLXNA2	Salt-sensitive	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0.02574117363444	0.0261899349120912	0.0225821757886472	0	0.0244661013266469	0	0	0	0	0	0	0.0256956111568587	SS-HS 3d	-0.000494323755232499	SS	HS 3d
EC1	Neuronal	LAMA4_SV2C	Salt-sensitive	LV	LAMA4_SV2C	LAMININ	Lama4	Sv2c					KEGG: mmu04512	ECM-Receptor	Lama4  - Sv2c	0	0.0215620952691846	0	0	0.0210672011897835	0	0	0	0	0	0	0.0182644653431087	SS-HS 21d	-0.000494894079401103	SS	HS 21d
EC5	EC2	SEMA6A_PLXNA2	AngII	LK	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0	0	0	0.0239327772925512	0	0	0	0	0.0234302764153889	0	0	0	C57BL/6-AngII 28d	-0.000502500877162301	C57BL/6	AngII 28d
EC4	EC3	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000504486017716176	0	0	0	0	0	0	0	0	C57BL/6-AngII 3d	-0.000504486017716176	C57BL/6	AngII 3d
EC3	EC4	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000504486017716176	0	0	0	0	0	0	0	0	C57BL/6-AngII 3d	-0.000504486017716176	C57BL/6	AngII 3d
EC4	EC3	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000504486017716176	0	0	0	0	0	0	0	0	C57BL/6-AngII 28d	-0.000504486017716176	C57BL/6	AngII 28d
EC3	EC4	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000504486017716176	0	0	0	0	0	0	0	0	C57BL/6-AngII 28d	-0.000504486017716176	C57BL/6	AngII 28d
CT	CT	CDH1_CDH1	Spontaneous	LK	CDH1_CDH1	CDH	Cdh1	Cdh1					KEGG: mmu04514	Cell-Cell Contact	Cdh1  - Cdh1	0	0	0	0	0	0	0	0.0100049744866138	0	0	0.00949934576389944	0	WKY-26w	-0.00050562872271436	WKY	26w
Fibroblast	Fibroblast	NEGR1_NEGR1	AngII	HYP	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1	0	0	0	0.011459385804935	0	0	0	0	0.010949490206054	0	0	0	C57BL/6-AngII 28d	-0.000509895598881	C57BL/6	AngII 28d
NFO	Astrocyte	NRXN2_NLGN1	Salt-sensitive	HYP	NRXN2_NLGN1	NRXN	Nrxn2	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn1	0.0839393680081739	0.096168660525513	0.166061809295908	0	0.0956571413153834	0	0	0	0	0	0	0.0672820110202402	SS-HS 21d	-0.000511519210129596	SS	HS 21d
Neuronal	EC10	SEMA3C_NRP1_PLXNA2	Salt-sensitive	LV	SEMA3C_NRP1_PLXNA2	SEMA3	Sema3c	NRP1_PLXNA2					PMID: 27533782	Secreted Signaling	Sema3c  - (Nrp1+Plxna2)	0.0315397124183126	0.034899774894116	0.0185155378851107	0	0	0	0	0	0	0	0	0.0343872203750648	SS-HS 3d	-0.000512554519051196	SS	HS 3d
EC3	CM	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0125109933022476	0.0187383360501649	0	0	0.0182254642368102	0	0	0	0	0	0	0.0184128049286243	SS-HS 21d	-0.000512871813354701	SS	HS 21d
VSMC	VSMC	LAMA4_ITGA1_ITGB1	Spontaneous	MCA	LAMA4_ITGA1_ITGB1	LAMININ	Lama4	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga1+Itgb1)	0	0	0	0	0	0	0.0126987118877055	0	0	0.0121832111485126	0	0	SHR-26w	-0.000515500739192902	SHR	26w
NFO	Astrocyte	NCAM1_NCAM1	Spontaneous	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0	0	0	0	0	0	0.289864481468228	0.223119521813801	0	0.28934096782197	0.359663502963649	0	SHR-26w	-0.000523513646258023	SHR	26w
Astrocyte	NFO	NCAM1_NCAM1	Spontaneous	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0	0	0	0	0	0	0.289864481468228	0.223119521813801	0	0.28934096782197	0.359663502963649	0	SHR-26w	-0.000523513646258023	SHR	26w
EC4	EC10	COL4A2_ITGA1_ITGB1	Salt-sensitive	LV	COL4A2_ITGA1_ITGB1	COLLAGEN	Col4a2	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Col4a2  - (Itga1+Itgb1)	0.0233976552546203	0.0176549637505845	0.0163106186401567	0	0.0202490276955959	0	0	0	0	0	0	0.0171288704871929	SS-HS 3d	-0.000526093263391599	SS	HS 3d
EC2	EC3	EFNB2_EPHA4	Salt-sensitive	LV	EFNB2_EPHA4	EPHB	Efnb2	Epha4					PMID: 15114347	Cell-Cell Contact	Efnb2  - Epha4	0	0.0154363392918772	0	0	0.0149029524104668	0	0	0	0	0	0	0.0145138647145936	SS-HS 21d	-0.0005333868814104	SS	HS 21d
Adipocyte	VSMC	LAMC1_ITGA1_ITGB1	Salt-sensitive	MSA	LAMC1_ITGA1_ITGB1	LAMININ	Lamc1	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamc1  - (Itga1+Itgb1)	0.0373979928371068	0.0227923724369145	0.0264498246008511	0	0.022244890861455	0	0	0	0	0	0	0.0198805915936216	SS-HS 21d	-0.000547481575459498	SS	HS 21d
Microglia	IMM	PTPRM_PTPRM	Spontaneous	MCA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0.0416194436401425	0	0	0.0410700559557038	0	0	SHR-26w	-0.000549387684438699	SHR	26w
IMM	Microglia	PTPRM_PTPRM	Spontaneous	MCA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0.0416194436401425	0	0	0.0410700559557038	0	0	SHR-26w	-0.000549387684438699	SHR	26w
EC3	EC3	CDH5_CDH5	AngII	LV	CDH5_CDH5	CDH5	Cdh5	Cdh5					KEGG: mmu04514	Cell-Cell Contact	Cdh5  - Cdh5	0	0	0	0.000549518819467638	0	0.0126506207218379	0	0	0	0	0	0	C57BL/6-AngII 28d	-0.000549518819467638	C57BL/6	AngII 28d
Inhibitory neuron	OPC	NRG3_ERBB4	Salt-sensitive	HYP	NRG3_ERBB4	NRG	Nrg3	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg3  - Erbb4	0.334676042064376	0.357412020196277	0.322756162330766	0	0.287967920242177	0	0	0	0	0	0	0.356861693496722	SS-HS 3d	-0.000550326699555015	SS	HS 3d
EC1	EC3	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0278375324494461	0.0278837712897799	0.0280883335788655	0	0.0262315689695222	0	0	0	0	0	0	0.0273309705715036	SS-HS 3d	-0.000552800718276299	SS	HS 3d
Fibroblast	VSMC	LAMC1_ITGA1_ITGB1	Spontaneous	MCA	LAMC1_ITGA1_ITGB1	LAMININ	Lamc1	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamc1  - (Itga1+Itgb1)	0	0	0	0	0	0	0.0114931442075212	0	0	0.0109348028377129	0	0	SHR-26w	-0.000558341369808301	SHR	26w
Inhibitory neuron	Excitatory neuron	CDH4_CDH4	Spontaneous	HYP	CDH4_CDH4	CDH	Cdh4	Cdh4					KEGG: mmu04514	Cell-Cell Contact	Cdh4  - Cdh4	0	0	0	0	0	0	0.145825000552009	0.155783485342378	0	0.203295636841056	0.155224913152718	0	WKY-26w	-0.000558572189659989	WKY	26w
Excitatory neuron	Inhibitory neuron	CDH4_CDH4	Spontaneous	HYP	CDH4_CDH4	CDH	Cdh4	Cdh4					KEGG: mmu04514	Cell-Cell Contact	Cdh4  - Cdh4	0	0	0	0	0	0	0.145825000552009	0.155783485342378	0	0.203295636841056	0.155224913152718	0	WKY-26w	-0.000558572189659989	WKY	26w
EC5	EC3	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0254974938575807	0.0243794635185454	0.0249350508871341	0	0.025265069701235	0	0	0	0	0	0	0.0255906619506379	SD-HS 3d	-0.000562442970446601	SD	HS 3d
EC4	EC14	JAM2_JAM2	Salt-sensitive	LV	JAM2_JAM2	JAM	Jam2	Jam2					KEGG: mmu04514	Cell-Cell Contact	Jam2  - Jam2	0.0238317411802779	0.0203967972277852	0.0232687928266391	0	0.137178785201326	0	0	0	0	0	0	0.023526929821226	SD-HS 3d	-0.000562948353638799	SD	HS 3d
EC14	EC4	JAM2_JAM2	Salt-sensitive	LV	JAM2_JAM2	JAM	Jam2	Jam2					KEGG: mmu04514	Cell-Cell Contact	Jam2  - Jam2	0.0238317411802779	0.0203967972277852	0.0232687928266391	0	0.137178785201326	0	0	0	0	0	0	0.023526929821226	SD-HS 3d	-0.000562948353638799	SD	HS 3d
EC2	EC2	SEMA6A_PLXNA4	AngII	LK	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0	0	0	0.0238450426469565	0	0.0232777865798944	0	0	0.0224646328214136	0	0	0	C57BL/6-AngII 3d	-0.000567256067062098	C57BL/6	AngII 3d
IMM	EC1	PTPRM_PTPRM	Spontaneous	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0.105705310053164	0	0	0.105138000533927	0	0	SHR-26w	-0.000567309519237003	SHR	26w
EC1	IMM	PTPRM_PTPRM	Spontaneous	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0.105705310053164	0	0	0.105138000533927	0	0	SHR-26w	-0.000567309519237003	SHR	26w
EC3	EC3	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0.0249215450162723	0.0260890693371971	0.022722845704211	0	0.0251526600016601	0	0	0	0	0	0	0.0255188389336325	SS-HS 3d	-0.0005702304035646	SS	HS 3d
EC4	EC11	SEMA6A_PLXNA2	Spontaneous	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0	0	0	0	0	0	0.0222526324944998	0.0255964795504595	0	0	0.0250247746250581	0	WKY-26w	-0.000571704925401401	WKY	26w
Pars tuberalis cell	Myelinating OL	NCAM1_NCAM1	Salt-sensitive	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0.0967528406964408	0.0886077694646022	0.0826836048672666	0	0.0997262094266022	0	0	0	0	0	0	0.0880344363761533	SS-HS 3d	-0.00057333308844891	SS	HS 3d
Myelinating OL	Pars tuberalis cell	NCAM1_NCAM1	Salt-sensitive	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0.0967528406964408	0.0886077694646022	0.0826836048672666	0	0.0997262094266022	0	0	0	0	0	0	0.0880344363761533	SS-HS 3d	-0.00057333308844891	SS	HS 3d
OPC	Inhibitory neuron	SEMA3D_NRP1_PLXNA4	Salt-sensitive	HYP	SEMA3D_NRP1_PLXNA4	SEMA3	Sema3d	NRP1_PLXNA4					PMID: 27533782	Secreted Signaling	Sema3d  - (Nrp1+Plxna4)	0.0175925796407726	0.0189362636388918	0.0170166329632403	0	0	0	0	0	0	0	0	0.0360129161436254	SD-HS 3d	-0.000575946677532298	SD	HS 3d
Excitatory neuron	Premyelinating OL	NRG2_ERBB4	Spontaneous	HYP	NRG2_ERBB4	NRG	Nrg2	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg2  - Erbb4	0	0	0	0	0	0	0.0614179020518833	0.0632278697337421	0	0.0608375324094254	0.159487218740265	0	SHR-26w	-0.000580369642457897	SHR	26w
